1.15026e-05 7.05580405214541e-36
1.27124e-05 1.049164874690342e-35
1.40494e-05 1.5600402339003913e-35
1.55269e-05 2.3196099634732543e-35
1.71599e-05 3.449102535664378e-35
1.89646e-05 5.12853154221603e-35
2.09592e-05 7.625849147110838e-35
2.31635e-05 1.133906643493672e-34
2.55996e-05 1.686026809832114e-34
2.82919e-05 2.5069830866907456e-34
3.12674e-05 3.72770202065971e-34
3.45558e-05 5.542798590134722e-34
3.81901e-05 8.241753689746447e-34
4.22066e-05 1.2254880760177463e-33
4.66455e-05 1.8222073751839296e-33
5.15512e-05 2.7094746429858487e-33
5.69729e-05 4.028788298529437e-33
6.29648e-05 5.990507613022526e-33
6.95869e-05 8.907450847543192e-33
7.69054e-05 1.3244695910770322e-32
8.49936e-05 1.9693854363459594e-32
9.39325e-05 2.9283333415272196e-32
0.000103811 4.3541333073370934e-32
0.000114729 6.474290979892536e-32
0.000126796 9.627037647435964e-32
0.000140131 1.43145776627769e-31
0.000154868 2.1284313631054656e-31
0.000171156 3.1648457072146453e-31
0.000189157 4.7059232815895005e-31
0.000209051 6.9973778915608045e-31
0.000231037 1.0404558445963663e-30
0.000255335 1.5470704770451442e-30
0.000282189 2.3003831806979613e-30
0.000311867 3.420493161851323e-30
0.000344666 5.0859958016855374e-30
0.000380915 7.562505204320202e-30
0.000420976 1.1244856373454514e-29
0.000465251 1.6720335154718116e-29
0.000514182 2.4861902669061582e-29
0.000568258 3.6967519887678376e-29
0.000628023 5.496818929081468e-29
0.000694073 8.17336703669273e-29
0.000767069 1.215316247898849e-28
0.000847742 1.8070807300845737e-28
0.0009369 2.686995124115109e-28
0.00103543 3.995288387920901e-28
0.00114433 5.940752062608078e-28
0.00126468 8.833444178852844e-28
0.00139769 1.3134757065497911e-27
0.00154469 1.9530577731637317e-27
0.00170714 2.9040061323808795e-27
0.00188668 4.318024881739291e-27
0.00208511 6.420652587114638e-27
0.0023044 9.546978455982549e-27
0.00254676 1.4195729155339564e-26
0.0028146 2.110782838612198e-26
0.00311062 3.1385988056863455e-26
0.00343776 4.6668235481670414e-26
0.00379932 6.939270260737744e-26
0.00419889 1.0318094348877304e-25
0.00464049 1.534221428511013e-25
0.00512854 2.281281215329372e-25
0.00566791 3.392085553689375e-25
0.00626401 5.04377789800987e-25
0.0069228 7.499710501900983e-25
0.00765088 1.115152049062612e-24
0.00845553 1.6581470233719303e-24
0.00934481 2.465549915424688e-24
0.0103276 3.6660697215731725e-24
0.0114138 5.451239246400912e-24
0.0126142 8.105582506380051e-24
0.0139408 1.2052229329671578e-23
0.015407 1.7918774756937775e-23
0.0170274 2.664095261759787e-23
0.0188181 3.961132171884763e-23
0.0207973 5.889984480672031e-23
0.0229845 8.757834762667319e-23
0.0254018 1.3022238505663402e-22
0.0280734 1.9363277376583496e-22
0.0310259 2.87917152843998e-22
0.0342889 4.281100055667605e-22
0.0378951 6.365600636752076e-22
0.0418805 9.464706412775159e-22
0.0462852 1.4071567936763285e-21
0.051153 2.091653516379105e-21
0.0565328 3.107979150909933e-21
0.0624784 4.6152129847624854e-21
0.0690493 6.879400840373947e-21
0.0763113 1.0228650204991336e-20
0.084337 1.5207978343060074e-20
0.0932069 2.2610357250914466e-20
0.103009 3.361428942296827e-20
0.113843 5.0004152640200223e-20
0.125816 7.435193958317645e-20
0.139048 1.1055383356167805e-19
0.153672 1.6438878860329531e-19
0.169834 2.444324099819778e-19
0.187696 3.634496031715301e-19
0.207436 5.4043597742631945e-19
0.229252 8.036015612519038e-19
0.253363 1.1949044997392692e-18
0.280009 1.7767181755809602e-18
0.309458 2.6418464216205058e-18
0.342004 3.9282180477567295e-18
0.377972 5.840952434088421e-18
0.417724 8.685063362430589e-18
0.461656 1.2913927081015928e-17
0.510209 1.9202160225916943e-17
0.563869 2.855233651347975e-17
0.623171 4.2454904359761164e-17
0.688711 6.312713733048122e-17
0.761143 9.386489329153035e-17
0.841193 1.3956928788548275e-16
0.929662 2.0752848561155307e-16
1.02744 3.0858248947554177e-16
1.13549 4.588236241999398e-16
1.25491 6.822301479532789e-16
1.38689 1.01441263186031e-15
1.53275 1.5083316511279032e-15
1.69395 2.2427289464617934e-15
1.87211 3.334737867530084e-15
2.069 4.958359412994693e-15
2.2866 7.372495910963439e-15
2.52708 1.0961835915773748e-14
2.79286 1.6298755200781667e-14
3.08659 2.4233649696721163e-14
3.4112 3.6030635692904734e-14
3.76997 5.3570732419571544e-14
4.16646 7.964719459081723e-14
4.60465 1.1841380263907905e-13
5.08892 1.760435487104189e-13
5.62413 2.6171297096638875e-13
6.21562 3.8905343647560897e-13
6.86933 5.783273214661041e-13
7.59178 8.596218086744822e-13
8.39021 1.277635110781286e-12
9.27262 1.898743863596516e-12
10.2478 2.8214300298285085e-12
11.3256 4.1919815397935684e-12
12.5167 6.227084182967349e-12
13.8331 9.248316226848666e-12
15.288 1.3731971723465228e-11
16.8958 2.0382299471446137e-11
18.6728 3.024227067341762e-11
20.6366 4.4849991567981216e-11
22.807 6.647593598565208e-11
25.2056 9.845921490229155e-11
27.8565 1.4570593333381655e-10
30.7862 2.1539819062049972e-10
34.024 3.1801880941102076e-10
37.6023 4.68799393955389e-10
41.557 6.897669721768665e-10
45.9276 1.0125560230444756e-09
50.7578 1.4822519619783596e-09
56.0961 2.1625098834839355e-09
61.9958 3.1420553575135247e-09
68.5159 4.5427398667701865e-09
75.7218 6.5287977543099064e-09
83.6855 9.316091190634886e-09
92.4868 1.3179867118975426e-08
102.214 1.8456779055355704e-08
112.964 2.553559143735177e-08
124.844 3.483036913551292e-08
137.974 4.673114130573292e-08
152.485 6.151952504627982e-08
168.522 7.926874194875678e-08
186.246 9.974460666177497e-08
205.833 1.2234173414586912e-07
227.481 1.4614463344687442e-07
251.405 1.7010030047235141e-07
277.846 1.933756697133881e-07
307.067 2.1574139532006488e-07
339.362 2.3787118750525395e-07
375.052 2.6126987591411254e-07
414.497 2.876251686194484e-07
458.09 3.1754276702531173e-07
506.268 3.495107649998436e-07
559.513 3.8077550586453593e-07
